;Country Name;Country Code;Indicator Name;Indicator Code;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
130413;China;CHN;Gross national expenditure (current US$);NE.DAB.TOTL.CD;1176748583470.24;1305573910717.52;1428446501872.66;1621140449160.32;1898318237398.51;2165511273165.49;2545249464155.82;3247799496536.31;4228716031631.82;4868887254647.66;5811385911761.67;7311318197013.08;8307651360835.2;9390109002776.07;10302718476576.5;10754672090293.1;10971554049273.8;12049540202269.6;13735188808267.8;14175648073360.0;14482190470670.1
130414;China;CHN;Gross national expenditure deflator (base year varies by country);NE.DAB.DEFL.ZS;69.0076828463743;68.6200718363447;67.8619380640685;68.5635496057387;71.5765096604178;72.4756707246669;73.8375407569399;78.2992635876662;84.236921649884;82.9441804667114;87.2154306284188;94.6548737769714;97.3598959451601;99.7583154702124;100.745926721133;100.0;100.907969963225;105.598510480664;109.72430936399;112.315135247254;112.670487834738
130415;China;CHN;Gross savings (% of GDP);NY.GNS.ICTR.ZS;35.739546986303;37.2692998228601;38.8832254801888;42.4134996454231;45.6723671935878;45.9547821461238;48.2605005639481;50.2752218196423;51.7875934672198;50.373040629135;51.3267166370595;49.2333302092041;48.6653631958681;47.3783909245559;47.61581833679;45.417586545377;44.3806673655995;44.9050468938015;44.4857528863018;43.7730279570427;44.5331159418765
130416;China;CHN;Gross savings (% of GNI);NY.GNS.ICTR.GN.ZS;36.177541451539;37.8105458464814;39.2824516557994;42.6761563785454;45.7925450970804;46.2809133902302;48.3508440214336;50.1616179779568;51.4675923708068;50.4574255554448;51.5474994405416;49.6964793254699;48.7786601229537;47.7668341530041;47.5554434493467;45.635344273118;44.601823090134;44.9639648985673;44.6820033583577;43.8960149981495;44.8511262238853
130417;China;CHN;Gross savings (current LCU);NY.GNS.ICTR.CN;3583966748625.6;4131790972100.0;4732766071344.39;5828549429267.91;7391623255613.84;8608199384638.56;10590210637657.7;13578951486705.1;16532910223198.9;17555898465137.6;21152728262917.1;24022920030126.0;26210189045582.6;28093643693459.7;30643783874227.7;31286277735734.6;33125510858286.3;37362613287415.4;40894913140715.0;43182757429647.6;45245031239946.5
130418;China;CHN;Gross savings (current US$);NY.GNS.ICTR.CD;432929883627.947;499183406277.561;571797278161.7;704186230429.855;893053264016.751;1050510645770.67;1328192570002.48;1784942686389.1;2379281048713.98;2569882961784.94;3124341353103.58;3717854991894.45;4152240711877.22;4534304479398.9;4988082149009.94;5023890443313.47;4985403094030.59;5527995100819.0;6181214199019.81;6250761019866.77;6556490731501.64
130419;China;CHN;Gross value added at basic prices (GVA) (constant 2015 US$);NY.GDP.FCST.KD;;;;;;;;;;;;;;;;;;;;;
130420;China;CHN;Gross value added at basic prices (GVA) (constant LCU);NY.GDP.FCST.KN;;;;;;;;;;;;;;;;;;;;;
130421;China;CHN;Gross value added at basic prices (GVA) (current LCU);NY.GDP.FCST.CN;;;;;;;;;;;;;;;;;;;;;
130422;China;CHN;Gross value added at basic prices (GVA) (current US$);NY.GDP.FCST.CD;;;;;;;;;;;;;;;;;;;;;
130423;China;CHN;HFC gas emissions (thousand metric tons of CO2 equivalent);EN.ATM.HFCG.KT.CE;38094.0;;;;;146690.0;;;152999.0;;183870.0;;;;;;;;;;
130424;China;CHN;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;;;;;;;;30.1508030213087;29.3636570035028;31.9377898028598;32.1236548502287;30.4839311029123;30.848683299994;31.5743632395886;29.6954146727128;30.4219448610082;30.2426429049046;30.9072391001393;31.467496755044;30.7833679029205;31.2739071459962
130425;China;CHN;High-technology exports (current US$);TX.VAL.TECH.CD;;;;;;;;342573987443.0;390966878939.0;359238439786.0;474347231325.0;540167518883.0;593857574189.0;655897279819.0;653847630119.0;652212445309.0;594520852405.0;654156814169.0;731842123479.0;715805237625.0;757682663756.0
130426;China;CHN;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;1.68;1.66;1.7;1.73;1.79;1.84;1.91;1.99;2.13;2.29;2.47;2.69;3.01;3.29;3.55;3.79;4.02;4.31;;;
130427;China;CHN;Households and NPISHs final consumption expenditure (% of GDP);NE.CON.PRVT.ZS;46.7323584232039;45.519809663003;44.9130188337297;42.7077849953396;40.610905600723;39.586878355938;37.7519795232291;36.3695258176097;35.2878801516335;35.3272959056619;34.326341089004;34.9204283438326;35.3865349121224;35.8331311198854;36.707898358839;37.7730036550847;38.6749819498488;38.5427462169171;38.5218805184666;39.2480622219506;38.1084014723822
130428;China;CHN;Households and NPISHs Final consumption expenditure (annual % growth);NE.CON.PRVT.KD.ZG;11.5903130853898;6.98492719061889;9.12718465160711;6.15899083954139;8.08646938831714;11.0246219377967;10.2170970886349;13.7761581712367;8.78305858089573;9.9914386357736;11.5987041515064;15.0469270235156;9.20528229595708;8.86300268506068;9.19450821632859;8.70314097352846;8.93698557997598;9.53506689160079;8.32140486855046;6.43247086623373;-2.50309914623332
130429;China;CHN;Households and NPISHs Final consumption expenditure (constant 2015 US$);NE.CON.PRVT.KD;1033411442248.09;1105594479068.65;1206504128671.22;1280812607434.77;1384385126856.68;1537008353255.72;1694045988968.29;1927420443902.05;2096706910590.12;2306198094933.76;2573687189112.81;2960948022272.18;3233511646358.89;3520097870397.43;3843753558313.93;4178280849169.01;4551693206150.14;4985700198057.01;5400580497069.45;5747971264150.95;5604093844512.25
130430;China;CHN;Households and NPISHs Final consumption expenditure (constant LCU);NE.CON.PRVT.KN;6435569756600.0;6885089618400.0;7513504461300.0;7976260512800.0;8621258377500.0;9571719519900.0;10549671396300.0;12003010814400.0;13057242285700.0;14361848636200.0;16027636970200.0;18439303808700.0;20136693777700.0;21921409487900.0;23936975284400.0;26020243988200.0;28345669441300.0;31048447983400.0;33632115045500.0;35795491047500.0;34899494416700.0
130431;China;CHN;Households and NPISHs Final consumption expenditure (current LCU);NE.CON.PRVT.CN;4686327410300.0;5046468259700.0;5466696990100.0;5868990720900.0;6572475497000.0;7415370631500.0;8284236807900.0;9823129740600.0;11265465634800.0;12312189461300.0;14146546143800.0;17039080110100.0;19058478326400.0;21247729153700.0;23623849029100.0;26020243988200.0;28866815453000.0;32068950408700.0;35412437816800.0;38718809952500.0;38717610000000.0
130432;China;CHN;Households and NPISHs Final consumption expenditure (current US$);NE.CON.PRVT.CD;566090960849.923;609690381860.797;660468405231.364;709072214679.232;794084126353.18;904942537068.45;1038984223530.74;1291242818350.31;1621233559485.95;1802293740858.39;2089500634211.19;2637016189754.7;3019260543130.08;3429376215129.6;3845403038887.26;4178280849169.01;4344467672962.6;4744769842087.35;5352545014631.2;5604598742472.93;5610597322049.62
130433;China;CHN;Households and NPISHs Final consumption expenditure per capita (constant 2015 US$);NE.CON.PRVT.PC.KD;818.449716466698;869.280559082162;942.286885872553;994.110996146201;1068.13658689249;1178.94053420652;1292.15876872076;1462.51034339267;1582.83244360994;1732.34236357568;1923.95721710901;2202.87325055774;2393.96136534073;2593.30317994772;2817.44343737965;3047.12653634647;3301.52227419289;3596.16141002889;3877.69380789489;4112.40579384992;
130434;China;CHN;Households and NPISHs Final consumption expenditure per capita growth (annual %);NE.CON.PRVT.PC.KD.ZG;10.7144849605596;6.2106249892668;8.3984768815577;5.49982293616019;7.44641101780978;10.3735747538044;9.6033880615056;13.183486332764;8.22709396626573;9.44571995408161;11.0610268248489;14.4969976966454;8.67449431031045;8.32686013621687;8.64304101290807;8.15218136838413;8.3487093434407;8.92434190552392;7.82869192358464;6.05287569320619;
130435;China;CHN;Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $);NE.CON.PRVT.PP.KD;1603006517560.67;1714975355673.16;1871504323115.01;1986770102937.28;2147429659127.54;2384175660426.47;2627769202415.84;2989774844115.69;3252368520111.26;3577326925007.39;3992250491571.18;4592961509633.84;5015756582340.29;5460303222909.22;5962351251376.06;6481263086120.26;7060492633527.13;7733715329010.49;8377269092918.6;8916134486706.59;8692954800492.82
130436;China;CHN;Households and NPISHs Final consumption expenditure, PPP (current international $);NE.CON.PRVT.PP.CD;1264854259741.24;1390551648201.57;1541520045082.77;1673657317764.73;1853556559043.85;2124480052661.67;2410217368156.6;2804389967362.72;3152819333666.88;3458695348274.92;3914861822289.25;4608248803116.18;5199444618365.47;5536644836600.57;5988626874779.03;6461178540628.71;7035347135189.72;7733715329010.49;8570798514249.09;9272037591081.75;9164399610591.62
130437;China;CHN;Households and NPISHs final consumption expenditure: linked series (current LCU);NE.CON.PRVT.CN.AD;4686327410300.0;5046468259700.0;5466696990100.0;5868990720900.0;6572475497000.0;7415370631500.0;8284236807900.0;9823129740600.0;11265465634800.0;12312189461300.0;14146546143800.0;17039080110100.0;19058478326400.0;21247729153700.0;23623849029100.0;26020243988200.0;28866815453000.1;32068950408700.0;35412437816800.1;38718809952500.0;38717609999999.9
130438;China;CHN;Human capital index (HCI) (scale 0-1);HD.HCI.OVRL;;;;;;;;;;;;;;;;;;0.673;0.64709883928299;;0.65310263633728
130439;China;CHN;Human capital index (HCI), female (scale 0-1);HD.HCI.OVRL.FE;;;;;;;;;;;;;;;;;;0.674;0.65461403131485;;0.659177899360657
130440;China;CHN;Human capital index (HCI), female, lower bound (scale 0-1);HD.HCI.OVRL.LB.FE;;;;;;;;;;;;;;;;;;0.664;0.641133248806;;0.645420134067535
130441;China;CHN;Human capital index (HCI), female, upper bound (scale 0-1);HD.HCI.OVRL.UB.FE;;;;;;;;;;;;;;;;;;0.683;0.667152404785156;;0.671957969665527
130442;China;CHN;Human capital index (HCI), lower bound (scale 0-1);HD.HCI.OVRL.LB;;;;;;;;;;;;;;;;;;0.662;0.634328007698059;;0.639979422092438
130443;China;CHN;Human capital index (HCI), male (scale 0-1);HD.HCI.OVRL.MA;;;;;;;;;;;;;;;;;;0.657;0.640095114707947;;0.646641552448273
130444;China;CHN;Human capital index (HCI), male, lower bound (scale 0-1);HD.HCI.OVRL.LB.MA;;;;;;;;;;;;;;;;;;0.648;0.626458466053009;;0.632632613182068
130445;China;CHN;Human capital index (HCI), male, upper bound (scale 0-1);HD.HCI.OVRL.UB.MA;;;;;;;;;;;;;;;;;;0.666;0.652821958065033;;0.659694254398346
130446;China;CHN;Human capital index (HCI), upper bound (scale 0-1);HD.HCI.OVRL.UB;;;;;;;;;;;;;;;;;;0.683;0.658933520317078;;0.665241241455078
130447;China;CHN;IBRD loans and IDA credits (DOD, current US$);DT.DOD.MWBG.CD;20097046000.0;20410918000.0;20884540000.0;21178851000.0;21918012000.0;21071965000.0;21606874000.0;22109858000.0;22439564000.0;22460926000.0;22135458000.0;20667636000.0;19824243000.0;18958546000.0;17884480000.0;17047891000.0;16214801000.0;16356049000.0;16094925000.0;16270521000.0;16235962000.0
130448;China;CHN;ICT goods exports (% of total goods exports);TX.VAL.ICTG.ZS.UN;17.7103647275;20.0005170433;24.0308314435;27.6944945549;29.956987651;30.7218557799;30.7195938409;29.3407280716;27.7085255258;29.6510537775;29.124908036;26.7601820618;27.0555774747;27.4221132321;25.9389723074;26.5630711866;26.4976248353;27.0686127356;27.3081820018;26.5022295728;27.0928700013
130449;China;CHN;ICT goods imports (% total goods imports);TM.VAL.ICTG.ZS.UN;20.1933555288;21.0100306932;23.1733239307;24.0467165434;23.8162474275;25.2819606749;26.068874423;24.5457725925;21.1874081129;21.8997053271;20.3998760277;17.9992439018;19.5557640575;20.5471893827;19.7096864075;23.3462922584;23.7559196222;22.7191883218;22.674412927;22.4847526152;25.1212190318
130450;China;CHN;ICT service exports (% of service exports, BoP);BX.GSR.CCIS.ZS;2.16166533242613;0.812349487842502;1.16307922890652;3.01773406224249;2.76429823931052;2.96349273888181;3.92850336173259;4.0787141301682;4.78939094868266;5.37005274181505;5.87444082138679;6.91800088794241;8.05993843655599;8.25988435006091;9.20546024522586;11.2921105625466;12.2034646075308;12.606755493497;12.8542282709365;14.301697198836;16.5236999202405
130451;China;CHN;ICT service exports (BoP, current US$);BX.GSR.CCIS.CD;1701397000.0;732000000.0;1188274443.8685;1740585697.1592;2188203137.72017;2325415190.2004;3695581718.35135;5519303661.73875;7821725693.62919;7709972564.0;10476412987.0;13908433591.0;16246869227.0;17098439900.0;20172914775.51;24548939490.86;25432487660.12;26860401824.33;30023209195.34;34947506467.31;38865235616.11
130452;China;CHN;IDA resource allocation index (1=low to 6=high);IQ.CPA.IRAI.XQ;;;;;;;;;;;;;;;;;;;;;
130453;China;CHN;IFC, private nonguaranteed (NFL, current US$);DT.NFL.NIFC.CD;0.0;42082500.0;-16502600.0;-58948500.0;59251800.0;235441306.48;237218924.93;104987617.79;65840628.67;-34191620.09;40013967.75;-21443783.51;-62351565.49;-57956187.0;390186602.0;-84623030.0;80979521.0;114962949.0;106687792.0;159406753.0;392048453.0
130454;China;CHN;IMF repurchases and charges (TDS, current US$);DT.TDS.DIMF.CD;13555572.7;6722743.2;6148945.8;5200402.7;7790880.4;10255069.4;14499046.2;12797749.5;2990834.7;25202556.8;34445757.3;11789169.0;3203166.2;13861545.6;5311113.2;4899734.4;8208295.6;5183628.4;9354294.9;95949614.1;30526280.6
130455;China;CHN;Immunization, DPT (% of children ages 12-23 months);SH.IMM.IDPT;85.0;86.0;86.0;86.0;87.0;87.0;93.0;93.0;97.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;
130456;China;CHN;Immunization, HepB3 (% of one-year-old children);SH.IMM.HEPB;60.0;65.0;70.0;75.0;79.0;84.0;91.0;92.0;95.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;
130457;China;CHN;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;84.0;85.0;85.0;85.0;86.0;86.0;93.0;94.0;97.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;99.0;
130458;China;CHN;Import unit value index (2000 = 100);TM.UVI.MRCH.XD.WD;100.0;99.9;102.2976;103.5251712;115.6376162;121.8820475;125.5385089;133.3218965;152.1202839;131.279805;149.3964181;171.507088;172.7076376;169.7716077;165.5476671;144.8608306;132.0803609;140.8028823;153.2500041;149.0990041;141.2760866
130459;China;CHN;Import value index (2000 = 100);TM.VAL.MRCH.XD.WD;100.0;108.2342328;131.1726749;183.4293231;249.4085075;293.2811611;351.7229273;424.8951223;503.3094248;447.0292058;620.4880368;774.7991325;808.0938033;866.5697881;870.67735;746.3941624;705.6691731;819.375711;949.1200939;923.6287685;914.2211497
130460;China;CHN;Import volume index (2000 = 100);TM.QTY.MRCH.XD.WD;100.0;108.3425754;128.2265419;177.1833081;215.6811215;240.6270383;280.1713437;318.6986785;330.8627961;340.5163542;415.3299288;451.759249;467.8969701;510.4326923;525.9375535;515.2491252;534.272596;581.9310641;619.3279402;619.473466;647.1167001
130461;China;CHN;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;18.5170939712716;18.2152135310323;20.1026579601554;24.8232314660127;28.4441866419381;28.3780352997871;28.4438583516643;26.7585649477618;25.0100013259338;20.435014439653;23.5317449422952;24.1727152412604;22.7750001428637;22.1451211404583;21.3951550469261;18.110089452417;17.3100349631628;17.9401362522062;18.4536805657234;17.4801037593744;16.0099766083437
130462;China;CHN;Imports of goods and services (annual % growth);NE.IMP.GNFS.KD.ZG;;;;;;;;;;;;;;;;;;;;;
130463;China;CHN;Imports of goods and services (BoP, current US$);BM.GSR.GNFS.CD;161165850000.0;180488000000.0;210243368881.429;410155077194.32;553600330539.767;648712207879.776;782812463259.899;950020767157.332;1149036249785.65;1042533759652.94;1433387787069.77;1826948709574.79;1943247135628.37;2120215176193.99;2241602783713.84;2002281688027.83;1942185380887.41;2212267456271.44;2563104453717.03;2499154939622.91;2362692282932.56
130464;China;CHN;Imports of goods and services (constant 2015 US$);NE.IMP.GNFS.KD;;;;;;;;;;;;;;;;2003257157591.33;;;;;
130465;China;CHN;Imports of goods and services (constant LCU);NE.IMP.GNFS.KN;;;;;;;;;;;;;;;;;;;;;
130466;China;CHN;Imports of goods and services (current LCU);NE.IMP.GNFS.CN;1856896762000.0;2019395459000.0;2446843757500.0;3411258981300.0;4603411743000.0;5315742445000.0;6241676894600.0;7227282986100.0;7984308188900.0;7121965125700.0;9697885213200.0;11794839038600.0;12266158517200.0;13131242550200.0;13769132404200.0;12475283948900.0;12920124576000.0;14926838283900.0;16964120305900.0;17244388056200.0;16265915296400.0
130467;China;CHN;Imports of goods and services (current US$);NE.IMP.GNFS.CD;224306238161.964;243973790216.38;295619639664.13;412137124719.101;556182551589.986;648712207876.207;782812463265.357;950020767150.838;1149036249787.73;1042533759653.95;1432415877169.4;1825402621465.6;1943215391727.26;2119378054520.8;2241288603086.24;2003257157591.33;1944484096019.26;2208504214342.78;2564105245752.72;2496147886080.71;2357105740841.64
130468;China;CHN;Imports of goods, services and primary income (BoP, current US$);BM.GSR.TOTL.CD;188382197000.0;209051000000.0;233532863434.72;436468258441.393;579289402965.102;704098844539.505;842519033924.869;1025452576503.31;1232243465705.83;1159317216479.27;1601711600715.13;2041533864905.06;2130171010354.22;2382630464834.76;2467673859884.85;2278296751248.89;2223718743915.17;2518443190769.12;2892965344150.65;2811853693091.85;2709545793615.56
130469;China;CHN;Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24);SH.HIV.INCD.YG.P3;;;;;;;;;;;;;;;;;;;;;
130470;China;CHN;Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49);SH.HIV.INCD.ZS;;;;;;;;;;;;;;;;;;;;;
130471;China;CHN;Incidence of HIV, all (per 1,000 uninfected population);SH.HIV.INCD.TL.P3;;;;;;;;;;;;;;;;;;;;;
130472;China;CHN;Incidence of malaria (per 1,000 population at risk);SH.MLR.INCD.P3;0.0147879368395701;0.0388750550130446;0.0464213171752612;0.0515126806895281;0.0488843073967905;0.0392003809227679;0.0628699704216894;0.0517748459232777;0.0292526420630536;0.0162252253741371;0.0086692389810193;0.0058168526941191;0.0004191851764466;0.0001469293342649;9.51561906797794e-05;6.59201570595407e-05;5.04485597535687e-06;0.0;0.0;;
130473;China;CHN;Incidence of tuberculosis (per 100,000 people);SH.TBS.INCD;107.0;104.0;100.0;97.0;94.0;91.0;88.0;85.0;82.0;81.0;76.0;75.0;73.0;70.0;67.0;65.0;63.0;62.0;61.0;58.0;59.0
130474;China;CHN;Income share held by fourth 20%;SI.DST.04TH.20;;;22.3;;;22.2;;;22.5;;22.3;22.3;22.4;22.1;22.3;22.3;22.2;;;;
130475;China;CHN;Income share held by highest 10%;SI.DST.10TH.10;;;31.3;;;30.8;;;32.0;;32.6;31.8;31.5;30.3;29.7;29.4;29.4;;;;
130476;China;CHN;Income share held by highest 20%;SI.DST.05TH.20;;;48.0;;;47.1;;;48.4;;49.0;48.1;47.8;46.3;45.8;45.4;45.3;;;;
130477;China;CHN;Income share held by lowest 10%;SI.DST.FRST.10;;;2.3;;;2.4;;;2.1;;2.0;2.1;2.1;2.5;2.5;2.6;2.7;;;;
130478;China;CHN;Income share held by lowest 20%;SI.DST.FRST.20;;;5.6;;;5.8;;;5.2;;5.1;5.4;5.3;6.2;6.2;6.4;6.5;;;;
130479;China;CHN;Income share held by second 20%;SI.DST.02ND.20;;;9.6;;;10.1;;;9.4;;9.2;9.6;9.7;10.3;10.5;10.6;10.7;;;;
130480;China;CHN;Income share held by third 20%;SI.DST.03RD.20;;;14.5;;;14.7;;;14.5;;14.3;14.6;14.7;15.0;15.2;15.3;15.3;;;;
130481;China;CHN;Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line);SH.UHC.NOP1.ZG;1.53180621564388;;1.49026364088058;;;;;0.874219834804535;;;;;;0.382320024073124;;;;;;;
130482;China;CHN;Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD);SH.UHC.NOP1.CG;2.91043186187744;;2.83150100708008;;;;;1.66101765632629;;;;;;0.726408064365387;;;;;;;
130483;China;CHN;Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line);SH.UHC.NOP2.ZG;1.88867822289467;;1.94511115550995;;;;;1.59266740083695;;;;;;1.3664398342371;;;;;;;
130484;China;CHN;Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD);SH.UHC.NOP2.CG;6.04377031326294;;6.22435569763184;;;;;5.09653568267822;;;;;;4.37260723114014;;;;;;;
130485;China;CHN;Individuals using the Internet (% of population);IT.NET.USER.ZS;1.775913207;2.639650215;4.595704331;6.2;7.3;8.523257003;10.52315262;16.0;22.6;28.9;34.3;38.3;42.30011749;45.8;47.9;50.3;53.2;54.3;59.2;64.56912253;70.64214286
130486;China;CHN;Industrial design applications, nonresident, by count;IP.IDS.NRCT;3588.0;4187.0;5688.0;7427.0;9270.0;11784.0;13295.0;13993.0;14284.0;11688.0;12149.0;13930.0;15181.0;15165.0;16127.0;17578.0;18395.0;17841.0;19702.0;19846.0;
130487;China;CHN;Industrial design applications, resident, by count;IP.IDS.RSCT;46532.0;56460.0;73572.0;86627.0;101579.0;151587.0;188027.0;253439.0;298620.0;339654.0;409124.0;507538.0;642401.0;644398.0;548428.0;551481.0;631949.0;610817.0;689097.0;691771.0;
130488;China;CHN;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;45.5361031777126;44.7934123391013;44.4505675337902;45.622784849177;45.9002116665512;47.0225784803541;47.5573975650943;46.8841692341517;46.9711723611155;45.9571472861326;46.4978311380712;46.5292894700783;45.4229807420749;44.1767045363061;43.0855681093885;40.8413399694664;39.5806215023229;39.8516984492394;39.6870118233777;38.5874034176057;37.8209172526162
130489;China;CHN;Industry (including construction), value added (annual % growth);NV.IND.TOTL.KD.ZG;9.4738414342805;8.49127053377737;9.89474877450805;12.6672364938368;11.1459223306499;12.1283913133292;13.450695538243;15.0507142555236;9.83898990660255;10.2928049833408;12.6835956980813;10.688675197997;8.36364040508866;7.98721429182696;7.15556542218437;5.92676376341259;6.03148306015311;5.86828950804075;5.79240682697804;4.87454381747095;2.5827045849351
130490;China;CHN;Industry (including construction), value added (constant 2015 US$);NV.IND.TOTL.KD;1030142121605.78;1117614276033.72;1228199400915.29;1383778323645.12;1538013180826.98;1724549437848.25;1956513332139.7;2250982563131.27;2472456510317.14;2726941637222.0;3072815889409.88;3401259199261.34;3685728287932.56;3980115304504.22;4264915058996.39;4517686499253.31;4790169995166.6;5071271038410.28;5365019688253.71;5626539923773.58;5771856828358.09
130491;China;CHN;Industry (including construction), value added (constant LCU);NV.IND.TOTL.KN;6415210062300.0;6959942904000.0;7648611769200.0;8617479510500.0;9577977083600.0;10739631624200.0;12184186775900.0;14017993911900.0;15397222918000.0;16982029045800.0;19135960951300.0;21181341663400.0;22952872913100.0;24786168058800.0;26559758529900.0;28133892674100.0;29830783644900.0;31581340391700.0;33410660108600.0;35039277375300.0;35944238398600.0
130492;China;CHN;Industry (including construction), value added (current LCU);NV.IND.TOTL.CN;4566366767700.0;4965937583800.0;5410408608800.0;6269575932600.0;7428497641780.0;8808217822720.0;10435922787950.0;12663054214040.0;14995293732200.0;16016881280660.0;19162651564750.0;22703509903730.0;24463906854490.0;26195161392680.0;27728281973520.0;28133892674100.0;29542780340640.0;33158045720940.0;36483521038290.0;38067060000000.0;38425530000000.0
130493;China;CHN;Industry (including construction), value added (current US$);NV.IND.TOTL.CD;551600160381.233;599961047202.523;653667827570.376;757469606451.613;897508414094.819;1074920105771.08;1308842248971.58;1664548697211.96;2157999875113.33;2344597195400.65;2830399179467.68;3513659352121.02;3875593183861.67;4227890085651.57;4513507499677.7;4517686499253.31;4446200668318.16;4905907220355.68;5514437883659.31;5510257078339.41;5568271794574.54
130494;China;CHN;Industry (including construction), value added per worker (constant 2015 US$);NV.IND.EMPL.KD;6443.6610162249;7051.18281302588;8039.76511331955;8925.59762534307;9433.68051371922;9934.8863691558;10573.0731141761;11378.2087254537;12316.5015822264;13282.4595447666;14459.7823256892;15511.6303529449;16325.0166597209;17693.5177826745;19041.8401928783;20638.5272201817;22129.2309846728;23975.0385922021;25187.4701709882;27436.3504280941;
130495;China;CHN;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;0.347811226864599;0.719125609120107;-0.731970902350276;1.12760348729636;3.82463743108159;1.77641407667574;1.64943099455862;4.81676767378831;5.92525137041095;-0.728165250932952;3.17532475269199;5.55389892257492;2.61952432645544;2.62105001748115;1.92164162788521;1.43702380935655;2.00000182191941;1.59313600071434;2.07479039965578;2.89923416358227;2.4194218945778
130496;China;CHN;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;2.06279261368114;2.04704945731334;0.602099078003945;2.60317771895693;6.9519926804569;3.90374426923287;3.92654939664587;7.74968649314771;7.79534603682124;-0.209533360982732;6.88138025315708;8.07568446695551;2.33121757577324;2.16337002683569;1.03106368767851;-0.0029440935731486;1.4073460272495;4.23268197526643;3.4997476356901;1.28745207725503;0.625194188359174
130497;China;CHN;Inflation, GDP deflator: linked series (annual %);NY.GDP.DEFL.KD.ZG.AD;2.06279261368114;2.04704945731334;0.602099078003945;2.60317771895693;6.9519926804569;3.90374426923287;3.92654939664587;7.74968649314771;7.79534603682124;-0.209533360982732;6.88138025315708;8.07568446695551;2.33121757577324;2.16337002683569;1.03106368767851;-0.0029440935731486;1.4073460272495;4.23268197526643;3.4997476356901;1.28745207725503;0.625194188359174
130498;China;CHN;Informal payments to public officials (% of firms);IC.FRM.CORR.ZS;;;;;;;;;;;;;10.7;;;;;;;;
130499;China;CHN;Insurance and financial services (% of commercial service exports);TX.VAL.INSF.ZS.WT;0.236672425934573;0.363530933583121;0.255349681521696;0.856277560070821;0.602591867556658;0.890871706826856;0.749129547721774;0.841585307074965;1.04363631330029;1.37385518748196;1.72395740592227;1.93070036068762;2.59999015488398;3.4898006544672;4.17497810316972;3.37934511845447;3.49336363824825;3.54485628020329;3.56414439074855;3.58657877407596;4.14893504802674
130500;China;CHN;Insurance and financial services (% of commercial service imports);TM.VAL.INSF.ZS.WT;7.11677027312977;7.10825557085309;7.20204394130951;8.70668916151297;8.65473711488267;8.82930422616343;9.69040862324762;8.6800966305832;8.42155145849402;7.56042333473426;8.91627160940646;8.30078133348788;8.03748443873967;7.82710015018815;6.35809833306283;2.64084479378624;3.4095306502248;2.7917135138256;2.6172298419375;2.67460897368332;4.15258326511793
130501;China;CHN;Insurance and financial services (% of service exports, BoP);BX.GSR.INSF.ZS;0.235816835042194;0.361784061525486;0.254441771392028;0.850951245426788;0.599710594125423;0.885255716771713;0.744521219856629;0.838150180198658;1.03937912482535;1.36476926297006;1.71472924025644;1.92347133753756;2.5872202406452;3.46910465732215;4.15489219694488;3.36280314445165;3.47305230709091;3.51658243453617;3.53732875652833;3.56328777784953;4.10471412086233
130502;China;CHN;Insurance and financial services (% of service imports, BoP);BM.GSR.INSF.ZS;7.08287123760006;7.06591986212839;7.1329847900069;8.63551445883864;8.59168137354386;8.76381462042655;9.64174635185862;8.62295866248874;8.37280319916692;7.52047084586697;8.86337465071598;8.26512129960786;8.00776364410521;7.79895588990287;6.32832507419083;2.62529459962827;3.38493697789189;2.77127782367651;2.59496665297931;2.65513288272764;4.1137364817458
130503;China;CHN;Intentional homicides (per 100,000 people);VC.IHR.PSRC.P5;2.0811167787;1.996648031;2.0098638205;1.8545529296;1.8676809685;1.5607430604;1.3428634132;1.1975537265;1.0942179341;1.0775293576;0.97968265009;0.87286746537;0.81534082885;0.76443188394;0.72049529638;0.65394419747;0.61058689229;0.56227146084;0.52709078934;;
130504;China;CHN;Intentional homicides, female (per 100,000 female);VC.IHR.PSRC.FE.P5;;;;;;;;;;;;;;;;;;;;;
